customer_code,frequency,recency,T,customer_name,region,province_name,total_revenue,prob_alive,predicted_orders_30d,is_new_dealer,segment,priority_score
KH-00736,0.0,0.0,3.0,CÔNG TY CỔ PHẦN KHẢI HOÀN,Miền Bắc,Bắc Ninh,22779064.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00742,0.0,0.0,3.0,CỬA HÀNG XE ĐẠP ĐÔNG NAM,Miền Bắc,Hà Nội,4898148.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00744,0.0,0.0,3.0,CÔNG TY CỔ PHẦN PHÚ THỊNH,Miền Bắc,Hà Nội,4898148.0,1.0,0.26761387649310914,True,New Dealer,0.2676
KH-00049,4.0,57.0,60.0,CÔNG TY CỔ PHẦN THUỶ TIÊN,Miền Bắc,Bắc Ninh,157368957.0,0.9467413652415018,0.28229055641344764,False,Monitor Low,0.2673
KH-00529,1.0,7.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,Miền Trung,Nghệ An,189530153.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00582,1.0,7.0,9.0,HỘ KINH DOANH LONG PHÚ,Miền Bắc,Điện Biên,61546653.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00566,1.0,7.0,9.0,DOANH NGHIỆP TW PHÚ THỊNH,Miền Bắc,Hải Phòng,68413880.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00504,1.0,7.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Miền Bắc,Hà Nội,40668881.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00517,1.0,7.0,9.0,CỬA HÀNG XE ĐẠP PHÚ THỊNH,Miền Bắc,Hưng Yên,97131647.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00473,1.0,7.0,9.0,CÔNG TY TNHH TRÍ ĐỨC,Miền Bắc,Hà Nội,46069992.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00581,1.0,7.0,9.0,DOANH NGHIỆP TW SƠN HÀ,Miền Bắc,Điện Biên,74082762.0,0.7288450759432408,0.3583840104233123,False,Monitor Low,0.2612
KH-00046,4.0,60.0,62.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Miền Trung,Quảng Bình,529289495.0,0.9505110338649158,0.2746984663087039,False,Monitor Low,0.2611
KH-00391,1.0,9.0,10.0,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,Miền Trung,Hà Tĩnh,47122674.0,0.75687169405163,0.3436165008162768,False,Monitor Low,0.2601
KH-00433,1.0,9.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Miền Bắc,Hà Nội,75543041.0,0.75687169405163,0.3436165008162768,False,Monitor Low,0.2601
KH-00448,1.0,9.0,10.0,CÔNG TY TNHH THUỶ TIÊN,Miền Bắc,Hà Nội,35042214.0,0.75687169405163,0.3436165008162768,False,Monitor Low,0.2601
KH-00075,4.0,50.0,59.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Bắc,Hà Nội,367627614.0,0.9169028098261952,0.2778008666731653,False,Monitor Low,0.2547
KH-00613,1.0,5.0,8.0,DOANH NGHIỆP TW HÙNG CƯỜNG,Miền Bắc,Quảng Ninh,46191650.0,0.6881299994370558,0.36904202448683016,False,Monitor Low,0.2539
KH-00596,1.0,5.0,8.0,DOANH NGHIỆP TW THUỶ TIÊN,Miền Bắc,Hải Phòng,61574984.0,0.6881299994370558,0.36904202448683016,False,Monitor Low,0.2539
KH-00401,1.0,8.0,10.0,HỘ KINH DOANH THUỶ TIÊN,Miền Bắc,Hà Nội,38995639.0,0.733269452524838,0.33290118445738065,False,Monitor Low,0.2441
KH-00410,1.0,8.0,10.0,CỬA HÀNG XE ĐẠP NAM TIẾN,Miền Trung,Nghệ An,168819409.0,0.733269452524838,0.33290118445738065,False,Monitor Low,0.2441
KH-00455,1.0,8.0,10.0,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Miền Trung,Hà Tĩnh,124538310.0,0.733269452524838,0.33290118445738065,False,Monitor Low,0.2441
KH-00550,1.0,6.0,9.0,CÔNG TY TNHH ĐÔNG NAM,Miền Bắc,Phú Thọ,17453698.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00530,1.0,6.0,9.0,DOANH NGHIỆP TW TÂY BẮC,Miền Bắc,Hà Nội,38353325.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00586,1.0,6.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,Miền Bắc,Phú Thọ,227250785.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00516,1.0,6.0,9.0,CÔNG TY TNHH SÁN LẠP,Miền Bắc,Hưng Yên,49695542.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00528,1.0,6.0,9.0,CÔNG TY CỔ PHẦN VẠN LỢI,Miền Bắc,Bắc Ninh,98292664.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00464,1.0,6.0,9.0,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Miền Bắc,Phú Thọ,60051464.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00548,1.0,6.0,9.0,CÔNG TY TNHH KHẢI HOÀN,Miền Trung,Quảng Trị,85288867.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00577,1.0,6.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,Miền Bắc,Hưng Yên,137491344.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00490,1.0,6.0,9.0,CÔNG TY TNHH TÂN TIẾN,Miền Bắc,Hòa Bình,40365365.0,0.6978814265921496,0.34315872154086474,False,Monitor Low,0.2395
KH-00660,1.0,3.0,7.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,Miền Bắc,Hải Phòng,100769977.0,0.6244030388124143,0.36827950032385376,False,Monitor Low,0.23
KH-00670,1.0,3.0,7.0,CỬA HÀNG XE ĐẠP THIÊN AN,Miền Trung,Hà Tĩnh,66047764.0,0.6244030388124143,0.36827950032385376,False,Monitor Low,0.23
KH-00721,0.0,0.0,4.0,DOANH NGHIỆP TW MINH PHƯƠNG,Miền Nam,Tây Ninh,10879630.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00710,0.0,0.0,4.0,CÔNG TY TNHH THANH BÌNH,Miền Bắc,Hà Nội,2120370.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00726,0.0,0.0,4.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Miền Bắc,Hà Nội,2583333.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00725,0.0,0.0,4.0,CÔNG TY CỔ PHẦN TOÀN THẮNG,Miền Bắc,Phú Thọ,23964995.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00717,0.0,0.0,4.0,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Miền Bắc,Lào Cai,58985723.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00724,0.0,0.0,4.0,DOANH NGHIỆP TW VIỆT ANH,Miền Bắc,Phú Thọ,11699070.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00720,0.0,0.0,4.0,HỘ KINH DOANH KHẢI HOÀN,Miền Trung,Hà Tĩnh,40515550.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00718,0.0,0.0,4.0,CÔNG TY CỔ PHẦN QUANG VINH,Miền Bắc,Ninh Bình,25483694.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00716,0.0,0.0,4.0,HỘ KINH DOANH LÊ ANH,Miền Bắc,Lào Cai,31232771.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00719,0.0,0.0,4.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Miền Bắc,Hà Nội,15618696.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00715,0.0,0.0,4.0,HỘ KINH DOANH XÂY DỰNG,Miền Trung,Thanh Hóa,62167762.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00711,0.0,0.0,4.0,CÔNG TY CỔ PHẦN TÂY BẮC,Miền Trung,Lâm Đồng,10250000.0,1.0,0.22985497406463526,True,New Dealer,0.2299
KH-00284,3.0,53.0,53.0,HỘ KINH DOANH NGỌC ANH,Miền Bắc,Hưng Yên,95944982.0,0.9406861186132327,0.2435317242257388,False,Monitor Low,0.2291
KH-00351,1.0,9.0,11.0,CÔNG TY TNHH AN PHÁT,Miền Bắc,Bắc Ninh,66600633.0,0.7369540442254048,0.3107474961557874,False,Monitor Low,0.229
KH-00693,1.0,1.0,5.0,CỬA HÀNG XE ĐẠP XÂY DỰNG,Miền Bắc,Hà Nội,78171083.0,0.5560317986137386,0.4098720504556515,False,Monitor Low,0.2279
KH-00449,1.0,7.0,10.0,CÔNG TY CỔ PHẦN THUỶ TIÊN,Miền Bắc,Phú Thọ,35022770.0,0.705718922725397,0.3203933621676588,False,Monitor Low,0.2261
KH-00288,3.0,51.0,53.0,CÔNG TY TNHH THƯƠNG MẠI TOÀN THẮNG,Miền Trung,Nghệ An,193937924.0,0.9333825931238535,0.24164093396088698,False,Monitor Low,0.2255
KH-00617,1.0,4.0,8.0,CÔNG TY CỔ PHẦN ĐẠI LỢI,Miền Bắc,Hà Nội,26944444.0,0.6450534681049405,0.3459402118298042,False,Monitor Low,0.2231
KH-00612,1.0,4.0,8.0,DOANH NGHIỆP TW XÂY DỰNG,Miền Bắc,Hải Phòng,107579235.0,0.6450534681049405,0.3459402118298042,False,Monitor Low,0.2231
KH-00620,1.0,4.0,8.0,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,Miền Trung,Hà Tĩnh,67909061.0,0.6450534681049405,0.3459402118298042,False,Monitor Low,0.2231
KH-00218,3.0,52.0,54.0,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,Miền Bắc,Hải Dương,183270442.0,0.9335209340056014,0.23743994889205236,False,Monitor Low,0.2217
KH-00181,3.0,52.0,55.0,CÔNG TY TNHH LONG PHÚ,Miền Trung,Thừa Thiên Huế,442513867.0,0.9297485394760521,0.2324061898618791,False,Monitor Low,0.2161
KH-00180,3.0,52.0,55.0,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Miền Trung,Thanh Hóa,213111625.0,0.9297485394760521,0.2324061898618791,False,Monitor Low,0.2161
KH-00565,1.0,5.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,Miền Bắc,Hải Phòng,238411424.0,0.6608447952469582,0.32494725670125996,False,Monitor Low,0.2147
KH-00585,1.0,5.0,9.0,CÔNG TY TNHH TÂY BẮC,Miền Bắc,Tuyên Quang,77948867.0,0.6608447952469582,0.32494725670125996,False,Monitor Low,0.2147
KH-00507,1.0,5.0,9.0,CỬA HÀNG XE ĐẠP BÌNH MINH,Miền Bắc,Phú Thọ,113204972.0,0.6608447952469582,0.32494725670125996,False,Monitor Low,0.2147
KH-00546,1.0,5.0,9.0,CÔNG TY CỔ PHẦN SÁN LẠP,Miền Trung,Quảng Trị,102786645.0,0.6608447952469582,0.32494725670125996,False,Monitor Low,0.2147
KH-00539,1.0,5.0,9.0,CỬA HÀNG XE ĐẠP CHI THÀNH,Miền Bắc,Thái Nguyên,28112955.0,0.6608447952469582,0.32494725670125996,False,Monitor Low,0.2147
KH-00370,1.0,8.0,11.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Bắc Ninh,76521651.0,0.7121536013031635,0.3002900251614579,False,Monitor Low,0.2139
KH-00352,1.0,8.0,11.0,CỬA HÀNG XE ĐẠP LONG PHÚ,Miền Bắc,Quảng Ninh,128188123.0,0.7121536013031635,0.3002900251614579,False,Monitor Low,0.2139
KH-00355,2.0,3.0,11.0,DOANH NGHIỆP TW PHÚC AN,Miền Trung,Thanh Hóa,67620537.0,0.5414195456234548,0.3942055790638606,False,Monitor Low,0.2134
KH-00162,3.0,55.0,57.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Miền Bắc,Hà Nội,58132765.0,0.9339062310735659,0.22566954477163864,False,Monitor Low,0.2108
KH-00429,1.0,6.0,10.0,CỬA HÀNG XE ĐẠP XUÂN MAI,Miền Bắc,Quảng Ninh,79837382.0,0.6732981926153978,0.30567448983849116,False,Monitor Low,0.2058
KH-00409,1.0,6.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,Miền Trung,Thanh Hóa,65049436.0,0.6732981926153978,0.30567448983849116,False,Monitor Low,0.2058
KH-00431,1.0,6.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,Miền Bắc,Hà Nội,48547582.0,0.6732981926153978,0.30567448983849116,False,Monitor Low,0.2058
KH-00703,0.0,0.0,5.0,CÔNG TY CỔ PHẦN NAM TIẾN,Miền Bắc,Hà Nội,2953704.0,1.0,0.20151110505934586,True,New Dealer,0.2015
KH-00704,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Miền Bắc,Hà Nội,46613325.0,1.0,0.20151110505934586,True,New Dealer,0.2015
KH-00699,0.0,0.0,5.0,CÔNG TY CỔ PHẦN YÊN BÌNH,Miền Bắc,Hà Nam,34066101.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00695,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Miền Bắc,Hà Nội,3518519.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00689,0.0,0.0,5.0,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Miền Bắc,Hà Nội,27132399.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00685,0.0,0.0,5.0,CÔNG TY CỔ PHẦN MẶT TRỜI,Miền Bắc,Hà Nội,2500000.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00688,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,Miền Bắc,Hải Dương,50163875.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00687,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Miền Bắc,Hà Nội,95224982.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00696,0.0,0.0,5.0,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Hải Phòng,118360054.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00684,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Miền Trung,Hà Tĩnh,40791838.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00682,0.0,0.0,5.0,DOANH NGHIỆP TW TRƯỜNG THỊNH,Miền Bắc,Thái Nguyên,13187212.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00677,0.0,0.0,5.0,CỬA HÀNG XE ĐẠP LÊ ANH,Miền Bắc,Hà Nội,40740740.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00698,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Miền Bắc,Hà Nội,118223676.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00681,0.0,0.0,5.0,DOANH NGHIỆP TW NGỌC ANH,Miền Bắc,Tuyên Quang,44205546.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00697,0.0,0.0,5.0,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,Miền Bắc,Hà Nội,16371662.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00676,0.0,0.0,5.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,Miền Bắc,Hà Nội,2500000.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00678,0.0,0.0,5.0,DOANH NGHIỆP TW MINH PHƯƠNG,Miền Bắc,Hà Nội,16797398.0,1.0,0.20151110505934586,False,Monitor Low,0.2015
KH-00167,3.0,50.0,57.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Miền Bắc,Hà Nội,142484618.0,0.9122275294854176,0.22043109303434402,False,Monitor Low,0.2011
KH-00169,3.0,50.0,57.0,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Miền Bắc,Ninh Bình,361208822.0,0.9122275294854176,0.22043109303434402,False,Monitor Low,0.2011
KH-00074,3.0,55.0,59.0,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Miền Bắc,Hòa Bình,49748603.0,0.9266711707537094,0.21670308421333595,False,Monitor Low,0.2008
KH-00344,1.0,7.0,11.0,CÔNG TY TNHH PHÚC AN,Miền Bắc,Phú Thọ,199048851.0,0.6833638294049635,0.28815039501441775,False,Monitor Low,0.1969
KH-00345,1.0,7.0,11.0,DOANH NGHIỆP TW PHÚ THỊNH,Miền Bắc,Phú Thọ,40598882.0,0.6833638294049635,0.28815039501441775,False,Monitor Low,0.1969
KH-00624,1.0,3.0,8.0,CÔNG TY TNHH THƯƠNG MẠI HÙNG CƯỜNG,Miền Bắc,Hà Nội,187646074.0,0.5918665061297447,0.3174162059883386,False,Monitor Low,0.1879
KH-00598,1.0,3.0,8.0,DOANH NGHIỆP TW SƠN HÀ,Miền Bắc,Hải Phòng,60865905.0,0.5918665061297447,0.3174162059883386,False,Monitor Low,0.1879
KH-00583,1.0,4.0,9.0,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Miền Trung,Đà Nẵng,34155824.0,0.6161020574530203,0.30294658421656456,False,Monitor Low,0.1866
KH-00483,1.0,4.0,9.0,HỘ KINH DOANH VẠN LỢI,Miền Bắc,Bắc Ninh,113284416.0,0.6161020574530203,0.30294658421656456,False,Monitor Low,0.1866
KH-00628,1.0,2.0,7.0,CỬA HÀNG XE ĐẠP PHÚ THỊNH,Miền Bắc,Ninh Bình,122498308.0,0.559360108014252,0.32991649347573593,False,Monitor Low,0.1845
KH-00658,1.0,2.0,7.0,DOANH NGHIỆP TW VĨNH PHÁT,Miền Trung,Nghệ An,364403087.0,0.559360108014252,0.32991649347573593,False,Monitor Low,0.1845
KH-00647,1.0,2.0,7.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Miền Bắc,Hà Nội,71840255.0,0.559360108014252,0.32991649347573593,False,Monitor Low,0.1845
KH-00675,0.0,0.0,6.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Bắc,Hà Nội,2768519.0,1.0,0.17943417914586401,False,Monitor Low,0.1794
KH-00641,0.0,0.0,7.0,DOANH NGHIỆP TW ĐÔNG NAM,Miền Bắc,Hà Nội,84074072.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00642,0.0,0.0,7.0,CÔNG TY CỔ PHẦN HOÀ BÌNH,Miền Bắc,Hà Nội,2398148.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00644,0.0,0.0,7.0,HỘ KINH DOANH THUỶ TIÊN,Miền Bắc,Quảng Ninh,40240820.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00643,0.0,0.0,7.0,CÔNG TY TNHH TÂY BẮC,Miền Trung,Thanh Hóa,4527778.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00640,0.0,0.0,7.0,CÔNG TY TNHH XUÂN MAI,Miền Trung,Thanh Hóa,30611100.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00637,0.0,0.0,7.0,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,Miền Bắc,Hà Nội,19377401.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00669,0.0,0.0,7.0,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Miền Bắc,Hà Nội,18054252.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00655,0.0,0.0,7.0,HỘ KINH DOANH TÂN TIẾN,Miền Trung,Hà Tĩnh,16713883.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00645,0.0,0.0,7.0,CỬA HÀNG XE ĐẠP QUANG VINH,Miền Trung,Quảng Trị,11398330.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00648,0.0,0.0,7.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,Miền Trung,Thanh Hóa,28859431.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00633,0.0,0.0,7.0,DOANH NGHIỆP TW KHẢI HOÀN,Miền Bắc,Bắc Giang,21803886.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00632,0.0,0.0,7.0,CỬA HÀNG XE ĐẠP LONG PHÚ,Miền Bắc,Bắc Ninh,13301104.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00627,0.0,0.0,7.0,CÔNG TY CỔ PHẦN KHẢI HOÀN,Miền Bắc,Hà Nội,4527778.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00636,0.0,0.0,7.0,CỬA HÀNG XE ĐẠP YÊN BÌNH,Miền Bắc,Hà Nội,36113882.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00638,0.0,0.0,7.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,Miền Bắc,Hưng Yên,20364997.0,1.0,0.16174355562696097,False,Monitor Low,0.1617
KH-00602,0.0,0.0,8.0,CÔNG TY TNHH THƯƠNG MẠI THIÊN AN,Miền Bắc,Hà Nội,33720915.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00599,0.0,0.0,8.0,CÔNG TY CỔ PHẦN XÂY DỰNG,Miền Bắc,Ninh Bình,24137774.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00590,0.0,0.0,8.0,CÔNG TY TNHH TOÀN THẮNG,Miền Trung,Thanh Hóa,2268519.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00592,0.0,0.0,8.0,CỬA HÀNG XE ĐẠP SÁN LẠP,Miền Trung,Đà Nẵng,14944444.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00591,0.0,0.0,8.0,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Miền Bắc,Hà Nội,9157407.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00589,0.0,0.0,8.0,DOANH NGHIỆP TW KHẢI HOÀN,Miền Bắc,Hà Nội,16527777.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00595,0.0,0.0,8.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Miền Bắc,Tuyên Quang,34527950.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00616,0.0,0.0,8.0,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Miền Bắc,Hà Nội,2768519.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00618,0.0,0.0,8.0,HỘ KINH DOANH ĐÔNG NAM,Miền Trung,Nghệ An,26313330.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00626,0.0,0.0,8.0,CÔNG TY TNHH AN PHÁT,Miền Bắc,Ninh Bình,167804584.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00625,0.0,0.0,8.0,CÔNG TY TNHH MINH PHƯƠNG,Miền Bắc,Hà Nội,64901093.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00619,0.0,0.0,8.0,CỬA HÀNG XE ĐẠP VĨNH PHÁT,Miền Trung,Đà Nẵng,3231481.0,1.0,0.1472449931716603,False,Monitor Low,0.1472
KH-00540,0.0,0.0,9.0,CÔNG TY TNHH NGỌC ANH,Miền Bắc,Hà Nội,2768519.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00462,0.0,0.0,9.0,HỘ KINH DOANH TRƯỜNG THỊNH,Miền Bắc,Hưng Yên,4981482.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00576,0.0,0.0,9.0,DOANH NGHIỆP TW THIÊN AN,Miền Bắc,Quảng Ninh,21478325.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00460,0.0,0.0,9.0,DOANH NGHIỆP TW THUỶ TIÊN,Miền Bắc,Phú Thọ,16361110.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00561,0.0,0.0,9.0,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Miền Bắc,Bắc Ninh,47910731.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00579,0.0,0.0,9.0,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG,Miền Bắc,Quảng Ninh,34270830.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00537,0.0,0.0,9.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Bắc,Bắc Kạn,20135548.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00522,0.0,0.0,9.0,CÔNG TY TNHH HÙNG CƯỜNG,Miền Bắc,Ninh Bình,15749995.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00520,0.0,0.0,9.0,CÔNG TY TNHH TÂY BẮC,Miền Bắc,Ninh Bình,71704244.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00552,0.0,0.0,9.0,CỬA HÀNG XE ĐẠP YÊN BÌNH,Miền Bắc,Phú Thọ,21451568.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00554,0.0,0.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,Miền Bắc,Hà Nội,29284994.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00574,0.0,0.0,9.0,CỬA HÀNG XE ĐẠP LONG PHÚ,Miền Bắc,Quảng Ninh,34270830.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00572,0.0,0.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,Miền Bắc,Quảng Ninh,36044992.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00542,0.0,0.0,9.0,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,Miền Bắc,Lạng Sơn,2361111.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00541,0.0,0.0,9.0,HỘ KINH DOANH SÁN LẠP,Miền Trung,Đà Nẵng,2361111.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00538,0.0,0.0,9.0,HỘ KINH DOANH PHÚC AN,Miền Bắc,Cao Bằng,68250264.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00532,0.0,0.0,9.0,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,Miền Bắc,Hà Nội,31324993.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00479,0.0,0.0,9.0,DOANH NGHIỆP TW NGỌC ANH,Miền Bắc,Hà Nội,3333333.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00478,0.0,0.0,9.0,CÔNG TY TNHH BÌNH MINH,Miền Bắc,Hà Nội,4527778.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00499,0.0,0.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,Miền Bắc,Hưng Yên,96427756.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
